,Unnamed: 0,username,content,date,country,replyCount,retweetCount,likeCount,url,sentiment
3828,3828,Dumes618,A trailblazer &amp; champion for #genderequality it is the end of an era #RBG has been a role model &amp; hero of mine since I was little Get out &amp; #VoteBidenHarris2020 to ensure everything she fought for remains intact #RuthBaderGinsberg #RIPRBG #EqualityCantWait #VoteTrumpOut https://t.co/MhkeDBRJ9l,2020-09-19 07:32:48+00:00,UK,0,0,2,https://twitter.com/Dumes618/status/1307221087013482497,Pro Biden
3829,3829,nnamdi1961,"Sleepy Joe calls Donald Trump Mr. George (Bush). Another @MBuhari in America. And yet some folks want this guy to be in the White House. One day he will call the USA Russia &amp; order the USA military to bomb Washington
. 🤣😅. Vote Trump. Don't vote Buhari in America. 🤣😅 https://t.co/GVZzoYQobS",2020-10-27 05:10:42+00:00,Saudi Arabia,0,2,0,https://twitter.com/nnamdi1961/status/1320956064628690944,Pro Trump
3830,3830,KellyASaxon,@DonaldJTrumpJr You are not relevant. Go away 💤,2020-11-08 15:46:44+00:00,Canada,0,0,0,https://twitter.com/KellyASaxon/status/1325464783026524160,Pro Trump
3831,3831,ASIF_ALI_SRK,"Congratulations
@JoeBiden",2020-11-07 17:32:30+00:00,China,0,0,0,https://twitter.com/ASIF_ALI_SRK/status/1325129011052253188,Pro Biden
3832,3832,JosemariaChygo1,"Someone is handling #sleepyjoe Twitter handle, in real life @JoeBiden is not brave in speaking how come he's now brave in posting tweet https://t.co/XISqUetoHK",2020-11-27 13:26:32+00:00,Saudi Arabia,0,0,1,https://twitter.com/JosemariaChygo1/status/1332314867517317130,Pro Trump
3833,3833,maramua,I’m going to sleep now ... I pray and hope that when I wake up the USA will have a new 46th President. #vote #VoteTrumpOut #Biden #Biden2020 #BidenHarris2020 https://t.co/zTnWZb73gj,2020-11-03 23:57:21+00:00,UK,0,0,3,https://twitter.com/maramua/status/1323776310964031488,Pro Biden
3834,3834,paulsarmstrong,"""Trump administration grants permission to begin the transition process to President-elect Joe Biden"" 
#JoeBiden #PresidentElectJoeBiden https://t.co/e6lCGcLUS1",2020-11-24 02:04:33+00:00,UK,0,0,1,https://twitter.com/paulsarmstrong/status/1331056078960939008,Pro Biden
3835,3835,RamijSheikh2,"#USElection2020 Well come to New president of America Joe Baidan..
Good bye Donald trump",2020-11-05 17:55:16+00:00,China,0,0,0,https://twitter.com/RamijSheikh2/status/1324409963758776320,Pro Biden
3836,3836,Beirutwbass,"@RichRrefner @KySportsRadio Guessed when I saw you referring to woman as ""broads"" that you were a Trump MAGott checked your profile and surely enough you were.  I wonder what terms you also use to refer to blacks, jews, moslems, or anyone who doesn't talk and look like you.",2020-12-13 12:22:50+00:00,Russia,0,0,1,https://twitter.com/Beirutwbass/status/1338097044511186947,Pro Trump
3837,3837,Deepkaran_INC,"Congratulations Mr @JoeBiden the 46th President of United States of America; your victory proves that politics centred around substantive issues can never shrink. Looking forward to Indo-US relationship achieving new heights under your leadership.
#BidenHarris2020 #USElections https://t.co/dE9T1xB8kf https://t.co/PpW03iGo5e",2020-11-07 20:32:28+00:00,India,0,1,3,https://twitter.com/Deepkaran_INC/status/1325174302149238785,Pro Biden
3838,3838,fabiohecker,🌟Congratulations @JoeBiden @KamalaHarris love U🌹 https://t.co/97mOHXIGrS,2020-11-07 18:47:09+00:00,Brazil,0,0,1,https://twitter.com/fabiohecker/status/1325147796060581891,Pro Biden
3839,3839,PamUmann,@steel8883 @realDonaldTrump Nobody “did dirty” to President Trump. He has been a national embarrassment to our country and a danger to democracy.  There was an election. He lost. He is doing everything he can to make the transition as painful as possible. Donald is not the victim here.,2020-11-10 00:25:13+00:00,Mexico,0,0,0,https://twitter.com/PamUmann/status/1325957648819384325,Pro Trump
3840,3840,jazzydrag,Eat your heart out Donald Trump https://t.co/CI54H0qhhi,2020-11-09 22:25:37+00:00,Brazil,0,1,18,https://twitter.com/jazzydrag/status/1325927551001358342,Pro Trump
3841,3841,That70sChk,@chelseaboy2481 @pattonoswalt Official MAGA #superwoman outfit...underwear over jeans 😁 but I voted for Joe Biden😁💙 https://t.co/jS9Dtn4Bse,2020-11-25 19:45:09+00:00,Canada,0,0,1,https://twitter.com/That70sChk/status/1331685374507307009,Pro Trump
3842,3842,alhaddadi_TV,"Finally and officially..!!
Welcome @JoeBiden  ☺️🇺🇸
.
.
#TrumpvsBiden
#Biden
#Trump",2020-11-23 23:49:43+00:00,India,1,0,4,https://twitter.com/alhaddadi_TV/status/1331022144671772679,Pro Biden
3843,3843,DAMIEN58440477,@David_Leavitt @realDonaldTrump I'm not a Democrat or even an American but even I think this is what should happen to Donald J Trump https://t.co/J0b6WOqqhu,2020-12-16 07:34:40+00:00,UK,12,2,37,https://twitter.com/DAMIEN58440477/status/1339111688071688192,Pro Trump
3844,3844,La_Casella,It’s a new day.  #KamalaHarris #JoeBiden #finally,2020-11-07 17:47:29+00:00,Canada,0,0,3,https://twitter.com/La_Casella/status/1325132779332407296,Pro Biden
3845,3845,davidedm_91,"#MAGA people chanting ""Destroy the @GOP!"" in Washington, DC, today. https://t.co/tFwsTQcDIc",2020-12-12 23:44:37+00:00,UK,0,0,0,https://twitter.com/davidedm_91/status/1337906230946304000,Pro Trump
3846,3846,kiecpage,"""Congratulations to Joe Biden on his election as President of the United States for historic achievement,"" @ Kathmandu, Nepal https://t.co/lEb24zsU1v",2020-11-08 07:06:17+00:00,China,0,0,0,https://twitter.com/kiecpage/status/1325333807050919937,Pro Biden
3847,3847,Stanleynwaokor2,#JOEBIDEN2020 #JoeBiden congratulations mr president https://t.co/Ua6R2VPwA9,2020-11-07 17:45:33+00:00,Ukraine,0,0,2,https://twitter.com/Stanleynwaokor2/status/1325132294902874113,Pro Biden
3848,3848,kevinharkin3,Donald Trump last seen street busking  #DumpTrump #TrumpMeltdown https://t.co/chUcEZYilV,2020-11-05 22:45:12+00:00,UK,0,0,0,https://twitter.com/kevinharkin3/status/1324482926638178308,Pro Biden
3849,3849,jeremy_davia,@jcobb1058 That he got beat by Sleepy Joe from the basement,2020-11-30 07:34:57+00:00,UK,0,0,3,https://twitter.com/jeremy_davia/status/1333313554641006592,Pro Biden
3850,3850,zvobgoluckson,Joe Biden is just like African leaders. Old man has been in US politics serving as Senator for 36 years (1973-2009). Become VP for two terms 2009-2016. In 2020 he is the President. Why denying others their fare chance old man?,2020-11-08 04:53:35+00:00,South Korea,26,6,64,https://twitter.com/zvobgoluckson/status/1325300409385144321,Pro Trump
3851,3851,felixroj,Most of the american people to Donald Trump: you're fired!! #Election2020 https://t.co/pm9ZvhMoIK,2020-11-07 18:39:30+00:00,Brazil,0,0,6,https://twitter.com/felixroj/status/1325145870854094860,Pro Trump
3852,3852,Kevinmutch,Great coverage of the celebrations in the US - I’ve really enjoyed watching the analysis from @CNN over the last few days. #BidenHarris2020 #ByeByeTrump https://t.co/Uo70jxGBNC,2020-11-07 22:40:08+00:00,UK,0,0,0,https://twitter.com/Kevinmutch/status/1325206427212931073,Pro Biden
3853,3853,raulymrla,AINT NO PARTY LIKE A JOE BIDEN PARTY CUZ A JOE BIDEN PARTY DONT STOP !,2020-11-08 09:00:07+00:00,South Korea,0,0,6,https://twitter.com/raulymrla/status/1325362452570247169,Pro Trump
3854,3854,Dhananj15290349,@smh Trump ought not to do the things which harms the American's credibility,2020-11-28 06:49:59+00:00,China,0,0,0,https://twitter.com/Dhananj15290349/status/1332577459821105152,Pro Trump
3855,3855,its_mitwa,"@SushantBSinha My vote for #Trump 😜

#BiharElections #USElectionResults2020 https://t.co/jq8EYMCwHR",2020-11-07 08:54:09+00:00,China,0,0,1,https://twitter.com/its_mitwa/status/1324998562627772417,Pro Biden
3856,3856,Mahfuj_Jaman_AM,Support @JoeBiden @KamalaHarris https://t.co/iFRdOqU0C0,2020-12-03 16:11:24+00:00,China,0,0,1,https://twitter.com/Mahfuj_Jaman_AM/status/1334530685273444352,Pro Biden
3857,3857,GEANPASTI,"#DonaldTrump please, know d'ont wine please!

Talvez com meu inglish vc aprende!",2020-11-11 21:31:12+00:00,Brazil,0,0,0,https://twitter.com/GEANPASTI/status/1326638633013694464,Pro Trump
3858,3858,janverboom,He’s got a point. #ByeByeTrump https://t.co/fS46IapcPD,2020-11-22 11:24:02+00:00,UK,0,0,4,https://twitter.com/janverboom/status/1330472100130394113,Pro Biden
3859,3859,_Darry,@TruthAfter @pyles_corps Just imagine if Trump would have said the same thing.,2020-12-29 22:05:44+00:00,Canada,0,0,0,https://twitter.com/_Darry/status/1344041940644474897,Pro Trump
3860,3860,DonnaRe26085625,"I can't take him either ! And anyone who's had transfusions or infusions Knows he's full of Sh""t 💩 !!! #votehimOUT #VoteBidenHarris2020 #TrumpIsANationalDisgrace https://t.co/raRgocIdPa",2020-09-20 22:16:13+00:00,Canada,0,0,0,https://twitter.com/DonnaRe26085625/status/1307805794482769921,Pro Biden
3861,3861,MathewHills1,"I have to say when I hear Dr Jill Biden addressed it’s no where near as classy as “gentlemen on p-row let’s have a round of applause for the feature of the night, Melania”💃🤔",2020-12-15 00:53:11+00:00,Canada,0,0,1,https://twitter.com/MathewHills1/status/1338648265319976960,Pro Biden
3862,3862,SAkhunkhail,Many congratulations to Mr. #JoeBiden for wining the election best wishes for full fill promises with the Muslims,2020-11-07 17:00:11+00:00,Israel,0,0,0,https://twitter.com/SAkhunkhail/status/1325120877260754944,Pro Biden
3863,3863,alexfulmex,"@realDonaldTrump I live in Vietnam, but I will elect friends to be president, that's always in me.DonaldTrump https://t.co/GKgjpZmfiD",2020-11-07 15:21:27+00:00,South Korea,0,0,0,https://twitter.com/alexfulmex/status/1325096029864161281,Pro Trump
3864,3864,SimonZerafa,@realDonaldTrump @BrianKempGA No-one can be this stupid apart from Trump who doesn't understand how the law works at all 🤦‍♂️🤷‍♂️,2020-12-30 14:45:49+00:00,UK,0,0,0,https://twitter.com/SimonZerafa/status/1344293620627726340,Pro Biden
3865,3865,devmaitra,Congratulations #america on your divorce from Donald Trump. @thevirdas said it right DT was #america’s #arrangedmarriage. Congratulations!,2020-11-07 16:57:38+00:00,China,0,0,0,https://twitter.com/devmaitra/status/1325120235167477766,Pro Biden
3866,3866,sydenhamkennedy,@LepapillonBlu He should but he won’t. What’s even more unbelievable are the reports that he still has 44% of the voters. #JigsUpDonald #taxevasion #TaxFraudTrump #VoteHimOut #BidenHarris2020ToSaveAmerica,2020-09-28 03:14:07+00:00,Canada,0,0,0,https://twitter.com/sydenhamkennedy/status/1310417477990572034,Pro Biden
3867,3867,phhfenterprise,@Newsweek No we just hated Trump that much,2020-11-29 19:13:04+00:00,Brazil,0,2,17,https://twitter.com/phhfenterprise/status/1333126850827214855,Pro Trump
3868,3868,therealBDubb85,"Georgia vote recount upholds and reaffirms Joe Biden lead, secretary of state announces  https://t.co/BMGNErO4fh",2020-11-20 02:01:14+00:00,Canada,0,0,0,https://twitter.com/therealBDubb85/status/1329605691145916419,Pro Biden
3869,3869,kareemkjd96,Joe up in this bitch!!!! #46 #JoeBiden,2020-11-07 16:48:40+00:00,Brazil,0,0,3,https://twitter.com/kareemkjd96/status/1325117979651137536,Pro Trump
3870,3870,PolarBeardQc,Please #VoteHimOut https://t.co/3YNmt4CQpp,2020-09-24 14:44:41+00:00,Canada,0,0,1,https://twitter.com/PolarBeardQc/status/1309141712728666115,Pro Biden
3871,3871,Jitumoni28,@KamalaHarris @JoeBiden Congratulations to @JoeBiden sir for becoming 46th US President and  @KamalaHarris mam for becoming vice president.. Lots of love to both of you,2020-11-07 17:45:50+00:00,South Korea,0,0,1,https://twitter.com/Jitumoni28/status/1325132366168289280,Pro Biden
3872,3872,asertivna,They have found si many like this.The Military votes were never https://t.co/m2FPifb1xN wont make any difference unless Trump people can prove voter fraud. https://t.co/VWWM9ejjOz,2020-11-07 00:55:18+00:00,Russia,0,0,0,https://twitter.com/asertivna/status/1324878055672836097,Pro Trump
3873,3873,philipbkk,Who needs Nostradamus when we have Trump and Boris Johnson! https://t.co/uyGYgatG0m,2020-12-26 09:59:53+00:00,India,0,0,2,https://twitter.com/philipbkk/status/1342772113275461633,Pro Trump
3874,3874,AtifChoudhury,Scrambling for leverage but I sense he won’t concede defeat or try to call off any dogs until he can be assured of a pardon..  😏#ByeByeTrump,2020-11-08 14:59:57+00:00,UK,0,0,0,https://twitter.com/AtifChoudhury/status/1325453006599581697,Pro Biden
3875,3875,lizmcshane,@realDonaldTrump Think you need to start focussing on packing up your stuff.#ByeByeTrump #LoserInChief,2020-11-10 17:19:25+00:00,UK,0,0,0,https://twitter.com/lizmcshane/status/1326212882334408704,Pro Biden
3876,3876,IlMoro68,@JoeBiden Amen Comrade🙂🙂,2020-11-10 15:06:57+00:00,Brazil,0,0,0,https://twitter.com/IlMoro68/status/1326179546828320768,Pro Biden
3877,3877,_jrm5,"@ChaseParzych @lucassharron17 Okay isn’t it their right to believe in what they want. I don’t support that, I believe Biden won. But still who cares let them believe in what they want it’s their right",2020-12-14 19:28:39+00:00,Canada,1,0,0,https://twitter.com/_jrm5/status/1338566593253617673,Pro Trump
3878,3878,Ch2Christo,@ailliwre Although it looks like that Trump will go down that road.,2020-11-07 18:16:27+00:00,Russia,0,0,0,https://twitter.com/Ch2Christo/status/1325140072249712647,Pro Trump
3879,3879,Renan26101,Congrats from brazil👏👏 president @Joebiden,2020-11-07 18:21:35+00:00,Brazil,0,0,1,https://twitter.com/Renan26101/status/1325141363751591938,Pro Biden
3880,3880,GrannyT4Jesus,We celebrated you today @realDonaldTrump! Thank you for all you do for the USA! #FourMoreYears #Trump2020 #KAG2020 https://t.co/j0Xgv0ar6B,2020-09-05 18:43:18+00:00,Canada,0,0,1,https://twitter.com/GrannyT4Jesus/status/1302316390427373569,Pro Trump
3881,3881,americanpmr,@UROCKlive1 @andscene_1 It's going to be a rude awakening for NAGATS to realize they were CON by Trump.,2020-12-29 17:13:03+00:00,Mexico,0,0,0,https://twitter.com/americanpmr/status/1343968285981868033,Pro Biden
3882,3882,kahnathapliyal3,@JoeBiden @ossoff @ReverendWarnock Good,2020-12-19 17:17:16+00:00,India,0,0,0,https://twitter.com/kahnathapliyal3/status/1340345466358095872,Pro Biden
3883,3883,Dexter663,@JoeBiden He is dead man walking,2020-10-31 16:34:24+00:00,Russia,0,0,1,https://twitter.com/Dexter663/status/1322577676155133955,Pro Trump
3884,3884,mryasserhasan,"YOU’RE FIRED @realDonaldTrump 
#YOUREFIRED #YOUREFIREDTRUMP 
But being the crook you are, you’re probably gonna be kept in the office by the paid and hired judges in Supreme Court https://t.co/OlEtnE0j0w",2020-11-05 08:39:25+00:00,UK,0,0,0,https://twitter.com/mryasserhasan/status/1324270081375899651,Pro Biden
3885,3885,jjkeyes,"If you want Trump to lose big in Wisconsin just start sharing info about the #Foxconn deal, all the “promises” that were made, how everything went up in smoke, how many jobs didn’t happen, &amp; what a steaming pile of shit he left in WI. #DumpTrump #Election2020",2020-10-19 03:28:37+00:00,Canada,0,1,7,https://twitter.com/jjkeyes/status/1318031269700259840,Pro Biden
3886,3886,DjaaferSalamat,"It was #debate of polite #politicians after the #Debates2020 of the rioters one, wasn't it
#mikepencefly 
#KamalaHarris 
#KamalaWonTheDebate 
#PenceWonTheDebate 
#Trump2020 
#BidenHarris2020 https://t.co/8WtuMq7tyv",2020-10-08 07:35:18+00:00,India,0,0,2,https://twitter.com/DjaaferSalamat/status/1314107082786865152,Pro Biden
3887,3887,BDeYeso,"@JoeBiden He is a tool Joe, but less of a tool than you",2020-12-08 04:03:32+00:00,South Korea,0,0,0,https://twitter.com/BDeYeso/status/1336159451892436992,Pro Biden
3888,3888,TobePuckey,"@realDonaldTrump only instills fear and panic when it suits him (Mexican's at the US border for his wall), but not when America needs to know the truth to save lives. #COVID19 #TrumpKnew #TrumpLiedPeopleDied #TrumpKnewVoteBlue #TrumpVirus #TrumpFailed #TrumpLies",2020-09-11 21:00:50+00:00,UK,0,0,0,https://twitter.com/TobePuckey/status/1304525332695920641,Pro Biden
3889,3889,OSR108,Trump had won!,2020-12-22 01:34:02+00:00,South Korea,1,0,0,https://twitter.com/OSR108/status/1341195258516815872,Pro Biden
3890,3890,rameshlaus,"#MookuthiAmman celebrates the victory of #JoeBiden and #KamalaHarris via a special poster.. 

@RJ_Balaji #Nayanthara 
@DisneyplusHSVIP @VelsFilmIntl https://t.co/x41GFrU3dy",2020-11-08 06:33:19+00:00,India,1,12,313,https://twitter.com/rameshlaus/status/1325325507559223298,Pro Biden
3891,3891,gloucestergrl,"What??  Great idea!  No excuse not to get to the polls!  However, if you want a ride on 4 wheels, let me know! #VoteBidenHarris2020 #VoteHimOut #VoteBidenHarris2020 #VoteBlueToEndThisNightmare https://t.co/scO3M8ZvAU",2020-10-06 19:49:17+00:00,Canada,0,0,3,https://twitter.com/gloucestergrl/status/1313567023222448132,Pro Biden
3892,3892,marciareb,@JoeBiden Congrats President👏🏻👏🏻👏🏻👏🏻,2020-11-10 02:04:09+00:00,Brazil,0,0,0,https://twitter.com/marciareb/status/1325982547424256002,Pro Biden
3893,3893,Lclaudioalmeida,"@JoeBiden 
Brazil is the Brazilians congratulate @JoeBiden for winning the presidency.",2020-11-09 12:02:24+00:00,Brazil,0,0,0,https://twitter.com/Lclaudioalmeida/status/1325770712519413760,Pro Biden
3894,3894,ferchomejia,"@avilanieto Meanwhile, people confused science or not science. Ask Trump.",2020-12-14 03:57:56+00:00,Brazil,0,0,0,https://twitter.com/ferchomejia/status/1338332371112878081,Pro Trump
